gm102b,gm302b,gm502b,gm702b,time(sec)
3.45,3.45,3.38,1.93,8530
3.45,3.44,3.38,1.93,8531
3.45,3.44,3.38,1.94,8532
3.45,3.44,3.38,1.93,8533
3.44,3.44,3.38,1.93,8534
3.44,3.43,3.38,1.93,8535
3.44,3.43,3.37,1.93,8536
3.44,3.43,3.37,1.93,8537
3.46,3.44,3.37,1.94,8538
3.48,3.44,3.37,1.95,8539
3.49,3.45,3.38,1.96,8540
3.49,3.45,3.38,1.96,8541
3.49,3.45,3.38,1.96,8542
3.48,3.45,3.38,1.95,8543
3.48,3.45,3.38,1.95,8544
3.47,3.45,3.39,1.95,8545
3.47,3.45,3.38,1.95,8546
3.48,3.45,3.38,1.95,8547
3.48,3.45,3.38,1.96,8548
3.49,3.46,3.39,1.96,8549
3.5,3.46,3.38,1.96,8550
3.5,3.46,3.39,1.96,8551
3.51,3.47,3.39,1.96,8552
3.5,3.47,3.39,1.96,8553
3.51,3.47,3.39,1.97,8554
3.51,3.48,3.39,1.97,8555
3.51,3.48,3.4,1.97,8556
3.51,3.48,3.4,1.97,8557
3.51,3.48,3.4,1.98,8558
3.51,3.48,3.4,1.98,8559
3.51,3.48,3.41,1.99,8560
3.51,3.48,3.41,1.99,8561
3.51,3.48,3.41,1.99,8562
3.5,3.48,3.42,1.99,8563
3.5,3.48,3.42,1.99,8564
3.5,3.48,3.42,1.99,8565
3.5,3.48,3.42,1.99,8566
3.49,3.48,3.42,1.99,8567
3.49,3.48,3.42,1.98,8568
3.5,3.48,3.42,1.98,8569
3.49,3.47,3.42,1.96,8570
3.48,3.47,3.42,1.96,8571
3.47,3.46,3.41,1.94,8572
3.47,3.46,3.4,1.93,8573
3.46,3.46,3.4,1.94,8574
3.46,3.45,3.39,1.93,8575
3.46,3.45,3.39,1.93,8576
3.46,3.44,3.39,1.93,8577
3.45,3.44,3.38,1.93,8578
3.45,3.44,3.38,1.92,8579
3.45,3.44,3.38,1.92,8580
3.46,3.44,3.37,1.93,8581
3.46,3.44,3.37,1.93,8582
3.46,3.44,3.37,1.94,8583
3.46,3.44,3.38,1.94,8584
3.46,3.44,3.38,1.95,8585
3.47,3.45,3.38,1.96,8586
3.47,3.45,3.39,1.97,8587
3.47,3.45,3.4,1.97,8588
3.47,3.45,3.4,1.98,8589
3.48,3.45,3.4,1.98,8590
3.48,3.45,3.41,1.98,8591
3.49,3.46,3.41,1.98,8592
3.49,3.46,3.42,1.99,8593
3.49,3.46,3.42,1.98,8594
3.5,3.47,3.42,1.99,8595
3.5,3.47,3.42,1.99,8596
3.51,3.48,3.42,1.98,8597
3.51,3.48,3.42,1.99,8598
3.51,3.48,3.42,1.98,8599
3.5,3.47,3.42,1.97,8600
3.51,3.48,3.42,1.97,8601
3.5,3.48,3.41,1.97,8602
3.51,3.48,3.41,1.97,8603
3.51,3.48,3.41,1.98,8604
3.51,3.48,3.41,1.99,8605
3.51,3.48,3.41,2,8606
3.51,3.48,3.42,2,8607
3.51,3.48,3.42,1.99,8608
3.51,3.48,3.43,2,8609
3.51,3.48,3.43,2,8610
3.5,3.48,3.43,2,8611
3.51,3.48,3.43,2,8612
3.51,3.48,3.44,2,8613
3.51,3.48,3.43,1.99,8614
3.51,3.48,3.43,1.99,8615
3.5,3.48,3.43,1.98,8616
3.5,3.48,3.42,1.97,8617
3.5,3.48,3.42,1.96,8618
3.49,3.48,3.41,1.96,8619
3.48,3.47,3.41,1.96,8620
3.49,3.47,3.4,1.96,8621
3.48,3.47,3.4,1.96,8622
3.48,3.47,3.4,1.96,8623
3.48,3.46,3.4,1.96,8624
3.48,3.46,3.4,1.96,8625
3.48,3.46,3.4,1.96,8626
3.48,3.46,3.4,1.96,8627
3.5,3.47,3.4,1.97,8628
3.51,3.48,3.4,1.98,8629
3.52,3.48,3.41,1.98,8630
3.52,3.48,3.41,1.98,8631
3.51,3.48,3.42,1.98,8632
3.51,3.48,3.41,1.97,8633
3.5,3.48,3.41,1.96,8634
3.49,3.47,3.4,1.96,8635
3.48,3.47,3.4,1.95,8636
3.48,3.47,3.39,1.95,8637
3.48,3.46,3.39,1.95,8638
3.48,3.47,3.39,1.95,8639
3.49,3.47,3.39,1.96,8640
3.5,3.47,3.39,1.97,8641
3.51,3.48,3.4,1.98,8642
3.52,3.48,3.4,1.99,8643
3.52,3.48,3.41,1.99,8644
3.52,3.48,3.42,2,8645
3.52,3.48,3.42,2,8646
3.51,3.48,3.42,2,8647
3.51,3.49,3.43,2,8648
3.51,3.49,3.43,1.99,8649
3.51,3.48,3.42,1.98,8650
3.5,3.48,3.42,1.97,8651
3.49,3.48,3.42,1.97,8652
3.48,3.48,3.41,1.96,8653
3.48,3.47,3.41,1.96,8654
3.48,3.47,3.4,1.96,8655
3.48,3.47,3.4,1.96,8656
3.48,3.47,3.4,1.96,8657
3.48,3.47,3.4,1.97,8658
3.5,3.47,3.4,1.98,8659
3.51,3.48,3.4,1.99,8660
3.52,3.48,3.41,1.99,8661
3.51,3.48,3.41,1.99,8662
3.5,3.48,3.42,1.97,8663
3.49,3.48,3.41,1.97,8664
3.48,3.47,3.41,1.96,8665
3.48,3.47,3.41,1.96,8666
3.48,3.47,3.4,1.96,8667
3.48,3.47,3.41,1.96,8668
3.49,3.47,3.41,1.97,8669
3.5,3.47,3.41,1.98,8670
3.5,3.48,3.41,1.99,8671
3.5,3.48,3.42,2,8672
3.5,3.48,3.42,2,8673
3.5,3.48,3.42,1.99,8674
3.5,3.48,3.42,2,8675
3.51,3.48,3.43,2,8676
3.51,3.48,3.43,2,8677
3.51,3.48,3.43,2,8678
3.51,3.48,3.43,2,8679
3.51,3.48,3.43,2,8680
3.51,3.48,3.44,2.01,8681
3.51,3.49,3.44,2,8682
3.52,3.48,3.43,1.99,8683
3.52,3.49,3.43,1.99,8684
3.53,3.49,3.43,1.99,8685
3.53,3.49,3.43,1.99,8686
3.53,3.5,3.43,2,8687
3.53,3.5,3.43,1.99,8688
3.53,3.5,3.43,2,8689
3.53,3.5,3.43,2,8690
3.52,3.5,3.43,1.99,8691
3.51,3.49,3.43,1.99,8692
3.5,3.49,3.43,1.98,8693
3.5,3.48,3.43,1.97,8694
3.49,3.48,3.42,1.96,8695
3.48,3.48,3.42,1.96,8696
3.48,3.48,3.41,1.96,8697
3.48,3.47,3.41,1.96,8698
3.49,3.48,3.41,1.97,8699
3.5,3.48,3.41,1.99,8700
3.51,3.48,3.42,2,8701
3.51,3.49,3.42,2,8702
3.52,3.49,3.43,2.01,8703
3.52,3.49,3.44,2.01,8704
3.52,3.49,3.44,2.01,8705
3.52,3.49,3.44,2.02,8706
3.53,3.5,3.45,2.01,8707
3.54,3.5,3.44,2.02,8708
3.54,3.5,3.44,2.02,8709
3.54,3.51,3.45,2.01,8710
3.55,3.51,3.45,2.01,8711
3.55,3.51,3.44,2,8712
3.55,3.51,3.44,2.01,8713
3.54,3.51,3.44,2.01,8714
3.53,3.51,3.44,2.01,8715
3.52,3.51,3.44,2.01,8716
3.52,3.5,3.45,2.01,8717
3.52,3.51,3.45,2,8718
3.51,3.5,3.45,2,8719
3.51,3.5,3.44,1.99,8720
3.51,3.49,3.44,2,8721
3.51,3.5,3.44,2,8722
3.51,3.5,3.44,2.01,8723
3.52,3.5,3.44,2.01,8724
3.52,3.5,3.45,2.01,8725
3.52,3.5,3.45,2.01,8726
3.53,3.5,3.45,2,8727
3.51,3.49,3.45,1.99,8728
3.5,3.49,3.44,1.98,8729
3.49,3.49,3.43,1.97,8730
3.49,3.48,3.43,1.97,8731
3.49,3.48,3.42,1.97,8732
3.49,3.48,3.42,1.97,8733
3.49,3.48,3.42,1.97,8734
3.49,3.48,3.42,1.99,8735
3.5,3.48,3.42,2,8736
3.5,3.48,3.43,2,8737
3.51,3.49,3.43,2.01,8738
3.51,3.48,3.44,2.01,8739
3.51,3.48,3.44,2.01,8740
3.52,3.49,3.44,2.01,8741
3.52,3.49,3.44,2.01,8742
3.53,3.49,3.45,2,8743
3.52,3.49,3.45,2,8744
3.52,3.49,3.44,1.99,8745
3.52,3.49,3.44,2,8746
3.52,3.49,3.44,2,8747
3.52,3.49,3.44,2.01,8748
3.52,3.49,3.44,2.02,8749
3.52,3.49,3.45,2.02,8750
3.52,3.49,3.45,2.01,8751
3.52,3.49,3.45,2.01,8752
3.52,3.49,3.45,2.02,8753
3.52,3.5,3.45,2.02,8754
3.51,3.5,3.45,2.01,8755
3.52,3.5,3.45,2.02,8756
3.52,3.49,3.45,2.02,8757
3.52,3.49,3.46,2.01,8758
3.52,3.5,3.45,2.02,8759
3.53,3.5,3.46,2.02,8760
3.53,3.5,3.46,2.02,8761
3.53,3.5,3.46,2.02,8762
3.53,3.5,3.46,2.03,8763
3.53,3.51,3.46,2.03,8764
3.54,3.51,3.47,2.03,8765
3.54,3.51,3.46,2.04,8766
3.55,3.51,3.47,2.03,8767
3.54,3.52,3.47,2.03,8768
3.54,3.52,3.47,2.03,8769
3.53,3.51,3.47,2.03,8770
3.53,3.51,3.47,2.03,8771
3.52,3.51,3.47,2.02,8772
3.52,3.51,3.47,2.01,8773
3.51,3.5,3.46,2,8774
3.5,3.5,3.46,1.98,8775
3.48,3.48,3.45,1.97,8776
3.47,3.48,3.44,1.96,8777
3.47,3.48,3.44,1.95,8778
3.46,3.47,3.43,1.94,8779
3.46,3.47,3.42,1.94,8780
3.46,3.46,3.42,1.95,8781
3.46,3.46,3.41,1.94,8782
3.46,3.45,3.41,1.94,8783
3.46,3.46,3.41,1.94,8784
3.45,3.45,3.4,1.94,8785
3.45,3.45,3.4,1.95,8786
3.45,3.44,3.4,1.94,8787
3.45,3.44,3.4,1.94,8788
3.45,3.44,3.4,1.94,8789
3.45,3.44,3.39,1.94,8790
3.45,3.44,3.39,1.94,8791
3.45,3.44,3.39,1.95,8792
3.44,3.43,3.39,1.94,8793
3.44,3.43,3.38,1.94,8794
3.43,3.43,3.38,1.94,8795
3.44,3.43,3.38,1.94,8796
3.45,3.43,3.38,1.95,8797
3.45,3.43,3.38,1.94,8798
3.44,3.43,3.38,1.93,8799
3.44,3.43,3.38,1.93,8800
3.44,3.42,3.38,1.93,8801
3.44,3.42,3.38,1.92,8802
3.43,3.42,3.37,1.92,8803
3.44,3.42,3.37,1.92,8804
3.44,3.42,3.37,1.92,8805
3.44,3.42,3.37,1.93,8806
3.44,3.42,3.37,1.93,8807
3.44,3.42,3.37,1.93,8808
3.45,3.42,3.37,1.93,8809
3.45,3.42,3.37,1.93,8810
3.45,3.43,3.37,1.93,8811
3.45,3.43,3.38,1.93,8812
3.46,3.43,3.38,1.93,8813
3.46,3.43,3.37,1.94,8814
3.46,3.43,3.38,1.94,8815
3.46,3.43,3.38,1.94,8816
3.46,3.43,3.38,1.94,8817
3.46,3.44,3.38,1.94,8818
3.46,3.44,3.38,1.94,8819
3.46,3.43,3.38,1.94,8820
3.46,3.43,3.38,1.94,8821
3.46,3.43,3.38,1.94,8822
3.46,3.43,3.38,1.94,8823
3.46,3.44,3.38,1.94,8824
3.46,3.43,3.38,1.94,8825
3.46,3.43,3.38,1.93,8826
3.45,3.43,3.38,1.93,8827
3.45,3.43,3.38,1.93,8828
3.45,3.43,3.38,1.93,8829
3.45,3.43,3.37,1.93,8830
3.45,3.43,3.38,1.93,8831
3.45,3.43,3.38,1.94,8832
3.45,3.43,3.38,1.94,8833
3.45,3.43,3.38,1.93,8834
3.45,3.43,3.37,1.93,8835
3.45,3.42,3.38,1.93,8836
3.45,3.43,3.38,1.94,8837
3.45,3.43,3.38,1.94,8838
3.45,3.43,3.38,1.93,8839
3.45,3.43,3.38,1.93,8840
3.45,3.42,3.38,1.93,8841
3.46,3.43,3.38,1.93,8842
3.45,3.42,3.38,1.94,8843
3.45,3.43,3.38,1.94,8844
3.45,3.43,3.38,1.94,8845
3.45,3.42,3.38,1.94,8846
3.45,3.42,3.38,1.93,8847
3.45,3.42,3.38,1.94,8848
3.45,3.42,3.38,1.94,8849
3.45,3.42,3.38,1.94,8850
3.45,3.43,3.38,1.94,8851
3.45,3.43,3.38,1.94,8852
3.45,3.43,3.38,1.94,8853
3.45,3.43,3.38,1.94,8854
3.45,3.43,3.38,1.93,8855
3.45,3.42,3.38,1.93,8856
3.45,3.42,3.38,1.93,8857
3.45,3.42,3.38,1.93,8858
3.45,3.42,3.38,1.93,8859
3.44,3.42,3.38,1.93,8860
3.44,3.42,3.38,1.93,8861
3.44,3.42,3.38,1.93,8862
3.44,3.42,3.37,1.93,8863
3.44,3.42,3.37,1.93,8864
3.44,3.42,3.37,1.93,8865
3.44,3.42,3.37,1.93,8866
3.44,3.41,3.37,1.92,8867
3.43,3.41,3.37,1.91,8868
3.42,3.41,3.37,1.91,8869
3.43,3.41,3.36,1.92,8870
3.43,3.41,3.37,1.92,8871
3.44,3.41,3.37,1.92,8872
3.44,3.41,3.37,1.93,8873
3.44,3.42,3.37,1.93,8874
3.44,3.42,3.37,1.93,8875
3.45,3.42,3.37,1.92,8876
3.44,3.42,3.37,1.93,8877
3.45,3.42,3.37,1.93,8878
3.44,3.42,3.37,1.93,8879
3.44,3.42,3.37,1.93,8880
3.44,3.42,3.37,1.93,8881
3.43,3.41,3.37,1.92,8882
3.41,3.4,3.37,1.9,8883
3.4,3.4,3.36,1.89,8884
3.39,3.39,3.36,1.89,8885
3.4,3.39,3.35,1.89,8886
3.4,3.39,3.35,1.89,8887
3.41,3.39,3.35,1.9,8888
3.41,3.39,3.35,1.9,8889
3.42,3.39,3.35,1.91,8890
3.42,3.4,3.35,1.91,8891
3.43,3.4,3.35,1.91,8892
3.43,3.4,3.35,1.92,8893
3.43,3.4,3.36,1.92,8894
3.42,3.4,3.36,1.92,8895
3.42,3.4,3.36,1.92,8896
3.42,3.4,3.36,1.92,8897
3.42,3.4,3.36,1.92,8898
3.42,3.4,3.36,1.92,8899
3.42,3.39,3.36,1.91,8900
3.42,3.4,3.36,1.92,8901
3.42,3.4,3.36,1.92,8902
3.42,3.4,3.36,1.92,8903
3.43,3.4,3.36,1.92,8904
3.43,3.4,3.36,1.92,8905
3.43,3.4,3.36,1.92,8906
3.42,3.4,3.36,1.92,8907
3.43,3.4,3.36,1.92,8908
3.42,3.4,3.36,1.92,8909
3.42,3.4,3.36,1.92,8910
3.42,3.4,3.36,1.92,8911
3.42,3.4,3.35,1.92,8912
3.42,3.39,3.36,1.92,8913
3.42,3.39,3.36,1.91,8914
3.42,3.39,3.36,1.91,8915
3.42,3.39,3.35,1.91,8916
3.42,3.39,3.35,1.91,8917
3.42,3.39,3.35,1.92,8918
3.43,3.4,3.36,1.92,8919
3.43,3.39,3.35,1.92,8920
3.43,3.4,3.36,1.92,8921
3.43,3.4,3.36,1.93,8922
3.44,3.4,3.36,1.93,8923
3.44,3.4,3.36,1.93,8924
3.44,3.41,3.37,1.93,8925
3.44,3.41,3.37,1.93,8926
3.44,3.41,3.37,1.93,8927
3.44,3.41,3.37,1.93,8928
3.44,3.41,3.37,1.93,8929
3.44,3.41,3.37,1.92,8930
3.44,3.41,3.37,1.93,8931
3.44,3.41,3.36,1.93,8932
3.44,3.41,3.37,1.93,8933
3.44,3.41,3.37,1.94,8934
3.44,3.41,3.37,1.94,8935
3.45,3.41,3.37,1.94,8936
3.44,3.41,3.37,1.94,8937
3.43,3.41,3.38,1.94,8938
3.43,3.4,3.37,1.92,8939
3.42,3.4,3.37,1.92,8940
3.41,3.4,3.37,1.91,8941
3.42,3.4,3.36,1.91,8942
3.42,3.39,3.36,1.91,8943
3.42,3.4,3.36,1.91,8944
3.42,3.4,3.36,1.92,8945
3.43,3.4,3.36,1.93,8946
3.43,3.4,3.36,1.93,8947
3.43,3.4,3.37,1.92,8948
3.43,3.4,3.36,1.92,8949
3.43,3.4,3.36,1.92,8950
3.43,3.4,3.36,1.92,8951
3.43,3.4,3.36,1.92,8952
3.43,3.4,3.36,1.93,8953
3.43,3.4,3.36,1.93,8954
3.43,3.4,3.36,1.92,8955
3.42,3.4,3.36,1.91,8956
3.41,3.4,3.36,1.91,8957
3.42,3.4,3.36,1.91,8958
3.42,3.39,3.36,1.91,8959
3.41,3.39,3.35,1.9,8960
3.41,3.39,3.35,1.9,8961
3.41,3.39,3.35,1.9,8962
3.41,3.39,3.35,1.9,8963
3.4,3.39,3.35,1.9,8964
3.4,3.38,3.35,1.89,8965
3.4,3.38,3.34,1.89,8966
3.4,3.38,3.34,1.89,8967
3.4,3.38,3.34,1.9,8968
3.41,3.38,3.34,1.9,8969
3.41,3.38,3.34,1.9,8970
3.41,3.39,3.34,1.9,8971
3.42,3.39,3.34,1.9,8972
3.42,3.39,3.34,1.9,8973
3.42,3.39,3.34,1.9,8974
3.42,3.39,3.34,1.91,8975
3.42,3.39,3.34,1.9,8976
3.42,3.39,3.34,1.91,8977
3.42,3.39,3.34,1.91,8978
3.42,3.39,3.34,1.92,8979
3.42,3.39,3.34,1.91,8980
3.42,3.39,3.34,1.91,8981
3.41,3.39,3.34,1.9,8982
3.4,3.39,3.34,1.9,8983
3.4,3.38,3.34,1.89,8984
3.4,3.38,3.34,1.89,8985
3.4,3.38,3.34,1.89,8986
3.4,3.38,3.33,1.9,8987
3.41,3.38,3.33,1.9,8988
3.41,3.38,3.34,1.91,8989
3.41,3.38,3.33,1.9,8990
3.4,3.38,3.33,1.9,8991
3.4,3.38,3.33,1.89,8992
3.4,3.38,3.33,1.9,8993
3.4,3.38,3.33,1.9,8994
3.4,3.38,3.33,1.89,8995
3.4,3.38,3.33,1.9,8996
3.4,3.38,3.33,1.9,8997
3.41,3.38,3.33,1.9,8998
3.42,3.38,3.33,1.91,8999
3.42,3.38,3.33,1.91,9000
3.42,3.39,3.34,1.9,9001
3.42,3.39,3.34,1.91,9002
3.43,3.39,3.34,1.91,9003
3.42,3.39,3.34,1.9,9004
3.42,3.39,3.34,1.9,9005
3.42,3.39,3.33,1.9,9006
3.42,3.39,3.33,1.9,9007
3.42,3.39,3.33,1.9,9008
3.43,3.39,3.33,1.9,9009
3.43,3.39,3.33,1.91,9010
3.43,3.4,3.33,1.91,9011
3.43,3.39,3.33,1.91,9012
3.43,3.4,3.33,1.91,9013
3.44,3.4,3.34,1.91,9014
3.44,3.4,3.34,1.91,9015
3.44,3.4,3.34,1.91,9016
3.45,3.4,3.34,1.92,9017
3.45,3.41,3.34,1.92,9018
3.46,3.41,3.34,1.93,9019
3.46,3.41,3.34,1.92,9020
3.45,3.41,3.34,1.92,9021
3.45,3.41,3.34,1.92,9022
3.45,3.41,3.35,1.92,9023
3.45,3.41,3.34,1.93,9024
3.45,3.41,3.35,1.92,9025
3.45,3.42,3.35,1.92,9026
3.45,3.42,3.35,1.92,9027
3.44,3.42,3.35,1.92,9028
3.44,3.41,3.35,1.92,9029
3.44,3.41,3.35,1.91,9030
3.45,3.41,3.35,1.92,9031
3.45,3.41,3.34,1.92,9032
3.45,3.42,3.35,1.92,9033
3.45,3.42,3.35,1.92,9034
3.45,3.42,3.35,1.92,9035
3.45,3.42,3.35,1.92,9036
3.46,3.42,3.35,1.92,9037
3.45,3.42,3.35,1.92,9038
3.46,3.42,3.35,1.92,9039
3.45,3.42,3.35,1.92,9040
3.45,3.42,3.35,1.92,9041
3.45,3.42,3.35,1.93,9042
3.45,3.42,3.35,1.92,9043
3.45,3.42,3.35,1.92,9044
3.45,3.42,3.35,1.93,9045
3.46,3.42,3.35,1.93,9046
3.46,3.42,3.35,1.93,9047
3.46,3.42,3.35,1.92,9048
3.45,3.42,3.35,1.92,9049
3.45,3.42,3.35,1.92,9050
3.45,3.42,3.35,1.92,9051
3.45,3.42,3.35,1.92,9052
3.46,3.42,3.35,1.93,9053
3.46,3.43,3.35,1.93,9054
3.45,3.43,3.36,1.93,9055
3.46,3.42,3.35,1.92,9056
3.45,3.42,3.36,1.93,9057
3.45,3.42,3.35,1.92,9058
3.45,3.42,3.36,1.92,9059
3.45,3.42,3.36,1.92,9060
3.45,3.42,3.35,1.93,9061
3.45,3.42,3.36,1.93,9062
3.45,3.42,3.36,1.93,9063
3.45,3.42,3.36,1.93,9064
3.45,3.42,3.36,1.93,9065
3.45,3.42,3.36,1.93,9066
3.45,3.42,3.36,1.93,9067
3.46,3.42,3.36,1.94,9068
3.45,3.42,3.36,1.93,9069
3.45,3.42,3.36,1.93,9070
3.45,3.42,3.36,1.93,9071
3.45,3.43,3.36,1.93,9072
3.45,3.42,3.36,1.93,9073
3.45,3.42,3.36,1.93,9074
3.45,3.42,3.36,1.93,9075
3.45,3.42,3.36,1.93,9076
3.44,3.42,3.36,1.93,9077
3.44,3.42,3.36,1.92,9078
3.44,3.42,3.36,1.92,9079
3.44,3.41,3.36,1.92,9080
3.44,3.41,3.36,1.92,9081
3.44,3.42,3.36,1.92,9082
3.44,3.41,3.35,1.92,9083
3.44,3.42,3.35,1.92,9084
3.44,3.41,3.35,1.92,9085
3.44,3.42,3.35,1.92,9086
3.44,3.41,3.36,1.92,9087
3.44,3.42,3.35,1.92,9088
3.44,3.41,3.35,1.93,9089
3.44,3.41,3.36,1.92,9090
3.44,3.42,3.35,1.93,9091
3.44,3.41,3.36,1.93,9092
3.44,3.42,3.36,1.93,9093
3.44,3.41,3.36,1.93,9094
3.44,3.41,3.36,1.93,9095
3.44,3.42,3.36,1.93,9096
3.44,3.41,3.36,1.93,9097
3.44,3.41,3.36,1.93,9098
3.44,3.41,3.36,1.93,9099
3.44,3.41,3.36,1.93,9100
3.44,3.41,3.36,1.93,9101
3.44,3.42,3.36,1.93,9102
3.44,3.41,3.37,1.93,9103
3.44,3.41,3.37,1.93,9104
3.45,3.42,3.37,1.93,9105
3.45,3.42,3.37,1.93,9106
3.44,3.42,3.37,1.93,9107
3.44,3.41,3.37,1.93,9108
3.44,3.41,3.37,1.94,9109
3.44,3.41,3.37,1.94,9110
3.44,3.42,3.37,1.94,9111
3.44,3.42,3.37,1.94,9112
3.44,3.41,3.37,1.94,9113
3.44,3.41,3.37,1.95,9114
3.45,3.42,3.37,1.95,9115
3.45,3.42,3.37,1.95,9116
3.45,3.42,3.37,1.94,9117
3.45,3.42,3.38,1.94,9118
3.45,3.42,3.38,1.94,9119
3.45,3.42,3.38,1.95,9120
3.45,3.42,3.38,1.95,9121
3.44,3.42,3.38,1.94,9122
3.43,3.42,3.37,1.94,9123
3.43,3.41,3.38,1.93,9124
3.43,3.41,3.37,1.93,9125
3.44,3.41,3.37,1.94,9126
3.44,3.41,3.37,1.95,9127
3.44,3.42,3.37,1.95,9128
3.44,3.41,3.38,1.95,9129
3.44,3.41,3.37,1.95,9130
3.44,3.42,3.38,1.94,9131
3.44,3.41,3.38,1.94,9132
3.43,3.41,3.37,1.94,9133
3.43,3.41,3.37,1.94,9134
3.44,3.42,3.37,1.94,9135
3.44,3.41,3.37,1.94,9136
3.44,3.41,3.37,1.95,9137
3.45,3.41,3.37,1.95,9138
3.44,3.42,3.38,1.96,9139
3.45,3.42,3.38,1.96,9140
3.45,3.42,3.38,1.95,9141
3.45,3.42,3.38,1.95,9142
3.45,3.42,3.38,1.95,9143
3.45,3.42,3.38,1.94,9144
3.45,3.42,3.38,1.95,9145
3.45,3.42,3.38,1.95,9146
3.45,3.42,3.38,1.96,9147
3.46,3.42,3.38,1.96,9148
3.45,3.42,3.39,1.96,9149
3.45,3.42,3.38,1.95,9150
3.44,3.42,3.39,1.94,9151
3.44,3.42,3.38,1.94,9152
3.44,3.42,3.38,1.94,9153
3.44,3.42,3.38,1.94,9154
3.45,3.42,3.38,1.95,9155
3.44,3.42,3.38,1.94,9156
3.45,3.42,3.38,1.95,9157
3.45,3.42,3.38,1.95,9158
3.45,3.42,3.38,1.95,9159
3.45,3.42,3.38,1.95,9160
3.45,3.42,3.38,1.96,9161
3.46,3.42,3.38,1.96,9162
3.46,3.42,3.39,1.95,9163
3.45,3.42,3.39,1.95,9164
3.45,3.42,3.39,1.95,9165
3.46,3.42,3.38,1.95,9166
3.45,3.42,3.39,1.94,9167
3.45,3.43,3.38,1.95,9168
3.45,3.43,3.38,1.95,9169
3.46,3.43,3.38,1.95,9170
3.46,3.43,3.38,1.95,9171
3.46,3.43,3.38,1.95,9172
3.46,3.43,3.38,1.96,9173
3.46,3.43,3.39,1.96,9174
3.46,3.43,3.39,1.96,9175
3.46,3.43,3.39,1.96,9176
3.46,3.43,3.39,1.96,9177
3.46,3.43,3.39,1.96,9178
3.46,3.43,3.39,1.96,9179
3.45,3.43,3.4,1.95,9180
3.45,3.43,3.39,1.95,9181
3.45,3.43,3.39,1.96,9182
3.46,3.43,3.39,1.96,9183
3.46,3.43,3.39,1.96,9184
3.46,3.43,3.39,1.96,9185
3.46,3.43,3.4,1.97,9186
3.46,3.43,3.4,1.97,9187
3.45,3.43,3.4,1.97,9188
3.45,3.43,3.4,1.97,9189
3.45,3.43,3.4,1.96,9190
3.46,3.43,3.4,1.97,9191
3.46,3.43,3.41,1.98,9192
3.47,3.43,3.41,1.98,9193
3.46,3.43,3.41,1.97,9194
3.46,3.43,3.41,1.96,9195
3.45,3.43,3.4,1.95,9196
3.44,3.42,3.4,1.95,9197
3.44,3.42,3.4,1.95,9198
3.44,3.42,3.39,1.95,9199
3.44,3.42,3.39,1.95,9200
3.44,3.42,3.39,1.95,9201
3.44,3.42,3.39,1.95,9202
3.44,3.42,3.39,1.96,9203
3.44,3.42,3.4,1.95,9204
3.43,3.41,3.39,1.94,9205
3.42,3.41,3.39,1.93,9206
3.41,3.41,3.38,1.91,9207
3.41,3.4,3.38,1.91,9208
3.41,3.4,3.37,1.91,9209
3.41,3.4,3.37,1.9,9210
3.41,3.4,3.36,1.91,9211
3.42,3.4,3.36,1.91,9212
3.43,3.4,3.36,1.92,9213
3.43,3.4,3.36,1.93,9214
3.43,3.4,3.36,1.94,9215
3.44,3.4,3.37,1.95,9216
3.44,3.41,3.37,1.95,9217
3.44,3.41,3.38,1.94,9218
3.44,3.41,3.38,1.94,9219
3.44,3.41,3.37,1.94,9220
3.44,3.41,3.38,1.93,9221
3.44,3.41,3.37,1.93,9222
3.44,3.41,3.37,1.93,9223
3.43,3.41,3.37,1.93,9224
3.43,3.41,3.37,1.92,9225
3.43,3.4,3.37,1.93,9226
3.43,3.41,3.37,1.93,9227
3.43,3.41,3.37,1.94,9228
3.43,3.41,3.37,1.94,9229
3.44,3.41,3.37,1.94,9230
3.44,3.41,3.38,1.94,9231
3.44,3.41,3.38,1.94,9232
3.44,3.41,3.38,1.94,9233
3.44,3.41,3.38,1.94,9234
3.45,3.41,3.38,1.94,9235
3.44,3.41,3.38,1.94,9236
3.44,3.41,3.38,1.94,9237
3.44,3.41,3.38,1.94,9238
3.44,3.41,3.38,1.94,9239
3.44,3.41,3.38,1.94,9240
3.44,3.41,3.38,1.94,9241
3.44,3.42,3.38,1.95,9242
3.44,3.41,3.38,1.95,9243
3.45,3.42,3.38,1.95,9244
3.45,3.41,3.38,1.95,9245
3.45,3.42,3.38,1.95,9246
3.45,3.42,3.39,1.96,9247
3.45,3.42,3.39,1.96,9248
3.45,3.42,3.39,1.96,9249
3.46,3.42,3.4,1.96,9250
3.45,3.42,3.4,1.96,9251
3.46,3.42,3.4,1.96,9252
3.46,3.43,3.4,1.97,9253
3.46,3.42,3.4,1.97,9254
3.46,3.43,3.4,1.97,9255
3.46,3.43,3.4,1.97,9256
3.46,3.43,3.41,1.97,9257
3.46,3.43,3.41,1.98,9258
3.46,3.43,3.41,1.97,9259
3.45,3.43,3.41,1.98,9260
3.46,3.43,3.41,1.98,9261
3.47,3.43,3.42,1.98,9262
3.47,3.44,3.41,1.98,9263
3.47,3.44,3.41,1.97,9264
3.46,3.43,3.41,1.96,9265
3.45,3.43,3.41,1.96,9266
3.44,3.43,3.4,1.95,9267
3.44,3.43,3.4,1.95,9268
