gm102b,gm302b,gm502b,gm702b,time(sec)
2.78,2.57,2.56,1.99,19607
2.78,2.57,2.56,1.99,19608
2.78,2.57,2.56,1.99,19609
2.77,2.56,2.56,1.99,19610
2.77,2.56,2.56,1.99,19611
2.77,2.57,2.56,1.98,19612
2.77,2.56,2.56,1.98,19613
2.76,2.57,2.56,1.98,19614
2.77,2.56,2.56,1.98,19615
2.76,2.56,2.56,1.98,19616
2.76,2.56,2.56,1.98,19617
2.77,2.56,2.56,1.98,19618
2.77,2.56,2.56,1.98,19619
2.77,2.56,2.56,1.98,19620
2.77,2.56,2.56,1.98,19621
2.77,2.57,2.55,1.98,19622
2.77,2.56,2.56,1.99,19623
2.77,2.56,2.56,1.99,19624
2.77,2.56,2.56,1.99,19625
2.76,2.56,2.56,1.99,19626
2.76,2.56,2.56,1.99,19627
2.75,2.56,2.56,1.97,19628
2.75,2.56,2.56,1.98,19629
2.74,2.55,2.56,1.96,19630
2.74,2.55,2.55,1.96,19631
2.73,2.55,2.55,1.95,19632
2.72,2.55,2.54,1.94,19633
2.72,2.54,2.54,1.93,19634
2.72,2.54,2.54,1.93,19635
2.71,2.54,2.54,1.92,19636
2.71,2.54,2.53,1.92,19637
2.71,2.54,2.53,1.92,19638
2.72,2.54,2.53,1.93,19639
2.72,2.54,2.53,1.93,19640
2.72,2.54,2.53,1.93,19641
2.73,2.54,2.53,1.94,19642
2.73,2.54,2.53,1.94,19643
2.74,2.54,2.53,1.95,19644
2.74,2.54,2.53,1.95,19645
2.74,2.54,2.53,1.96,19646
2.74,2.54,2.53,1.96,19647
2.75,2.54,2.53,1.96,19648
2.75,2.54,2.53,1.96,19649
2.75,2.54,2.53,1.96,19650
2.75,2.54,2.53,1.96,19651
2.75,2.54,2.53,1.96,19652
2.75,2.54,2.53,1.96,19653
2.75,2.54,2.53,1.96,19654
2.74,2.54,2.53,1.96,19655
2.75,2.54,2.54,1.96,19656
2.75,2.54,2.53,1.96,19657
2.75,2.54,2.53,1.96,19658
2.75,2.54,2.53,1.96,19659
2.75,2.54,2.53,1.96,19660
2.75,2.54,2.54,1.96,19661
2.75,2.54,2.53,1.96,19662
2.75,2.54,2.54,1.96,19663
2.75,2.54,2.53,1.96,19664
2.75,2.54,2.54,1.96,19665
2.75,2.54,2.53,1.96,19666
2.75,2.54,2.53,1.96,19667
2.75,2.55,2.54,1.96,19668
2.75,2.54,2.53,1.96,19669
2.75,2.54,2.53,1.96,19670
2.74,2.54,2.53,1.96,19671
2.75,2.54,2.54,1.95,19672
2.74,2.54,2.53,1.96,19673
2.74,2.54,2.53,1.96,19674
2.74,2.54,2.53,1.96,19675
2.75,2.54,2.53,1.96,19676
2.75,2.54,2.54,1.96,19677
2.75,2.54,2.53,1.96,19678
2.75,2.55,2.54,1.96,19679
2.76,2.55,2.54,1.96,19680
2.76,2.55,2.53,1.97,19681
2.77,2.55,2.54,1.97,19682
2.77,2.55,2.54,1.98,19683
2.77,2.55,2.54,1.99,19684
2.77,2.55,2.54,1.99,19685
2.78,2.55,2.54,1.99,19686
2.78,2.56,2.55,1.99,19687
2.78,2.56,2.55,2,19688
2.78,2.56,2.55,1.99,19689
2.78,2.56,2.55,2,19690
2.78,2.56,2.55,1.99,19691
2.78,2.56,2.55,2,19692
2.77,2.56,2.55,1.99,19693
2.77,2.56,2.55,1.99,19694
2.77,2.56,2.55,1.98,19695
2.76,2.56,2.55,1.98,19696
2.76,2.56,2.55,1.98,19697
2.76,2.55,2.55,1.98,19698
2.76,2.55,2.55,1.98,19699
2.75,2.55,2.55,1.98,19700
2.75,2.55,2.55,1.98,19701
2.76,2.56,2.55,1.98,19702
2.76,2.55,2.55,1.98,19703
2.77,2.56,2.55,1.99,19704
2.77,2.56,2.55,1.98,19705
2.77,2.56,2.55,1.99,19706
2.77,2.56,2.55,1.99,19707
2.78,2.56,2.55,1.99,19708
2.78,2.56,2.56,2,19709
2.78,2.56,2.55,1.99,19710
2.78,2.56,2.56,2,19711
2.78,2.56,2.56,2,19712
2.78,2.57,2.56,2,19713
2.79,2.57,2.56,2,19714
2.79,2.57,2.56,2,19715
2.78,2.57,2.56,2,19716
2.78,2.57,2.56,2,19717
2.78,2.57,2.56,2,19718
2.78,2.57,2.56,2,19719
2.78,2.57,2.56,2,19720
2.78,2.56,2.56,2,19721
2.78,2.57,2.56,1.99,19722
2.77,2.57,2.56,2,19723
2.78,2.57,2.56,1.99,19724
2.78,2.57,2.56,2,19725
2.78,2.57,2.56,2,19726
2.78,2.57,2.56,2,19727
2.78,2.57,2.56,2,19728
2.78,2.57,2.56,2,19729
2.79,2.57,2.56,2,19730
2.79,2.57,2.56,2,19731
2.79,2.57,2.56,2.01,19732
2.79,2.57,2.57,2.01,19733
2.79,2.58,2.57,2.01,19734
2.79,2.58,2.57,2.01,19735
2.79,2.58,2.57,2.01,19736
2.79,2.58,2.57,2.01,19737
2.79,2.58,2.57,2.01,19738
2.79,2.58,2.57,2.01,19739
2.79,2.58,2.58,2.01,19740
2.79,2.58,2.57,2.01,19741
2.79,2.58,2.57,2.01,19742
2.79,2.58,2.57,2.01,19743
2.79,2.58,2.57,2.01,19744
2.79,2.58,2.57,2.01,19745
2.79,2.58,2.57,2.01,19746
2.79,2.58,2.57,2.01,19747
2.79,2.58,2.57,2.01,19748
2.79,2.58,2.57,2.01,19749
2.79,2.58,2.57,2.01,19750
2.79,2.58,2.57,2.01,19751
2.79,2.58,2.57,2.01,19752
2.79,2.58,2.57,2.01,19753
2.79,2.58,2.57,2.01,19754
2.79,2.58,2.57,2.01,19755
2.79,2.58,2.57,2.01,19756
2.78,2.58,2.57,2.01,19757
2.78,2.58,2.57,2,19758
2.78,2.58,2.57,2,19759
2.77,2.57,2.57,2,19760
2.77,2.57,2.57,2,19761
2.77,2.57,2.57,1.99,19762
2.77,2.57,2.57,2,19763
2.77,2.58,2.56,1.99,19764
2.78,2.57,2.56,2,19765
2.77,2.57,2.57,2.01,19766
2.77,2.57,2.57,2,19767
2.77,2.57,2.57,2,19768
2.77,2.57,2.57,2,19769
2.77,2.57,2.56,1.99,19770
2.77,2.57,2.56,2,19771
2.76,2.57,2.56,1.99,19772
2.76,2.57,2.56,1.99,19773
2.76,2.57,2.56,1.99,19774
2.76,2.57,2.56,1.99,19775
2.76,2.57,2.56,2,19776
2.77,2.57,2.56,1.99,19777
2.77,2.57,2.56,2,19778
2.77,2.57,2.56,2,19779
2.77,2.57,2.57,2,19780
2.77,2.57,2.57,2.01,19781
2.78,2.57,2.56,2.01,19782
2.78,2.57,2.57,2.01,19783
2.78,2.57,2.57,2.01,19784
2.78,2.57,2.57,2,19785
2.78,2.57,2.57,2,19786
2.77,2.57,2.57,2,19787
2.77,2.57,2.57,2,19788
2.78,2.57,2.56,2,19789
2.78,2.57,2.56,2,19790
2.78,2.57,2.57,2,19791
2.78,2.58,2.57,2,19792
2.78,2.57,2.57,2.01,19793
2.79,2.58,2.57,2.01,19794
2.79,2.57,2.57,2.01,19795
2.79,2.58,2.57,2.01,19796
2.78,2.58,2.57,2.01,19797
2.78,2.57,2.57,2.01,19798
2.77,2.57,2.57,2,19799
2.76,2.57,2.57,1.99,19800
2.76,2.57,2.57,1.99,19801
2.75,2.57,2.56,1.98,19802
2.75,2.57,2.56,1.97,19803
2.75,2.57,2.56,1.98,19804
2.76,2.57,2.56,1.98,19805
2.77,2.57,2.56,1.99,19806
2.77,2.57,2.56,1.99,19807
2.77,2.57,2.56,1.99,19808
2.78,2.57,2.56,2,19809
2.78,2.57,2.56,2,19810
2.78,2.57,2.56,2,19811
2.78,2.57,2.56,2,19812
2.78,2.57,2.56,2,19813
2.77,2.57,2.56,2,19814
2.77,2.57,2.56,2,19815
2.77,2.57,2.56,1.99,19816
2.77,2.57,2.56,1.99,19817
2.77,2.57,2.56,1.99,19818
2.77,2.57,2.56,1.99,19819
2.77,2.57,2.56,1.99,19820
2.77,2.57,2.56,1.99,19821
2.77,2.57,2.56,1.99,19822
2.77,2.57,2.56,1.99,19823
2.78,2.57,2.56,1.99,19824
2.78,2.57,2.56,1.99,19825
2.78,2.57,2.56,1.99,19826
2.78,2.58,2.56,2,19827
2.78,2.58,2.56,2,19828
2.79,2.58,2.56,2,19829
2.79,2.58,2.56,2,19830
2.79,2.58,2.57,2.01,19831
2.79,2.58,2.56,2.01,19832
2.79,2.58,2.56,2.01,19833
2.8,2.58,2.56,2.01,19834
2.8,2.58,2.57,2.02,19835
2.8,2.58,2.57,2.02,19836
2.8,2.59,2.57,2.02,19837
2.8,2.58,2.57,2.02,19838
2.8,2.58,2.57,2.02,19839
2.8,2.59,2.57,2.02,19840
2.8,2.59,2.57,2.02,19841
2.8,2.59,2.57,2.02,19842
2.8,2.59,2.57,2.02,19843
2.8,2.59,2.58,2.02,19844
2.8,2.59,2.57,2.02,19845
2.8,2.59,2.58,2.02,19846
2.8,2.59,2.57,2.02,19847
2.8,2.59,2.57,2.02,19848
2.8,2.59,2.57,2.02,19849
2.8,2.59,2.57,2.01,19850
2.8,2.59,2.58,2.02,19851
2.8,2.59,2.58,2.02,19852
2.8,2.59,2.58,2.02,19853
2.8,2.59,2.58,2.02,19854
2.79,2.59,2.58,2.01,19855
2.79,2.59,2.58,2.01,19856
2.78,2.59,2.58,2,19857
2.78,2.59,2.57,2,19858
2.78,2.59,2.57,2,19859
2.78,2.58,2.57,2,19860
2.79,2.58,2.57,2.01,19861
2.79,2.59,2.57,2.01,19862
2.79,2.59,2.57,2.01,19863
2.79,2.58,2.57,2.02,19864
2.79,2.59,2.57,2.01,19865
2.79,2.58,2.57,2.02,19866
2.79,2.59,2.57,2.02,19867
2.79,2.59,2.57,2.01,19868
2.79,2.58,2.57,2.01,19869
2.78,2.58,2.57,2.01,19870
2.78,2.58,2.57,2.01,19871
2.78,2.58,2.57,2.01,19872
2.78,2.58,2.57,2.01,19873
2.77,2.58,2.57,2,19874
2.77,2.57,2.57,1.99,19875
2.76,2.57,2.57,1.99,19876
2.75,2.57,2.57,1.98,19877
2.74,2.57,2.56,1.97,19878
2.73,2.56,2.56,1.96,19879
2.74,2.56,2.56,1.96,19880
2.74,2.56,2.56,1.96,19881
2.74,2.56,2.55,1.96,19882
2.74,2.56,2.56,1.96,19883
2.75,2.57,2.55,1.96,19884
2.76,2.56,2.55,1.96,19885
2.76,2.57,2.55,1.98,19886
2.77,2.57,2.55,1.98,19887
2.77,2.57,2.56,1.98,19888
2.77,2.57,2.55,1.98,19889
2.77,2.57,2.55,1.99,19890
2.77,2.57,2.55,1.99,19891
2.77,2.57,2.55,1.99,19892
2.77,2.57,2.55,1.98,19893
2.77,2.57,2.55,1.99,19894
2.77,2.57,2.55,1.99,19895
2.77,2.57,2.56,1.98,19896
2.76,2.57,2.56,1.99,19897
2.76,2.56,2.55,1.98,19898
2.76,2.57,2.55,1.98,19899
2.76,2.57,2.56,1.98,19900
2.76,2.57,2.55,1.98,19901
2.76,2.57,2.55,1.98,19902
2.76,2.56,2.55,1.98,19903
2.77,2.57,2.56,1.98,19904
2.76,2.57,2.55,1.99,19905
2.77,2.57,2.56,1.99,19906
2.78,2.57,2.56,1.99,19907
2.78,2.58,2.56,2,19908
2.79,2.58,2.56,2,19909
2.79,2.57,2.56,2.01,19910
2.79,2.58,2.56,2.01,19911
2.79,2.58,2.56,2.01,19912
2.79,2.58,2.56,2.01,19913
2.8,2.58,2.56,2.01,19914
2.79,2.58,2.57,2.01,19915
2.79,2.58,2.56,2.01,19916
2.79,2.58,2.57,2.01,19917
2.79,2.58,2.57,2.01,19918
2.79,2.58,2.57,2.01,19919
2.79,2.58,2.57,2.02,19920
2.79,2.58,2.57,2.01,19921
2.79,2.58,2.57,2.01,19922
2.79,2.58,2.57,2.02,19923
2.79,2.59,2.57,2.01,19924
2.79,2.58,2.57,2.01,19925
2.79,2.59,2.57,2.01,19926
2.79,2.59,2.57,2.01,19927
2.8,2.59,2.57,2.02,19928
2.8,2.59,2.57,2.02,19929
2.8,2.59,2.57,2.02,19930
2.8,2.59,2.57,2.02,19931
2.8,2.59,2.58,2.02,19932
2.8,2.59,2.57,2.02,19933
2.8,2.59,2.57,2.02,19934
2.8,2.59,2.57,2.02,19935
2.8,2.59,2.57,2.02,19936
2.8,2.59,2.58,2.02,19937
2.8,2.59,2.57,2.03,19938
2.81,2.59,2.58,2.03,19939
2.81,2.59,2.58,2.03,19940
2.8,2.59,2.58,2.03,19941
2.8,2.59,2.58,2.03,19942
2.8,2.59,2.58,2.03,19943
2.8,2.59,2.58,2.02,19944
2.79,2.59,2.58,2.02,19945
2.79,2.59,2.58,2.01,19946
2.78,2.59,2.58,2.01,19947
2.78,2.59,2.57,2,19948
2.78,2.59,2.57,2,19949
2.78,2.58,2.57,2,19950
2.78,2.59,2.57,2,19951
2.78,2.59,2.57,2,19952
2.78,2.59,2.57,2,19953
2.78,2.59,2.57,2.01,19954
2.79,2.59,2.57,2.01,19955
2.79,2.58,2.57,2.01,19956
2.79,2.59,2.57,2.01,19957
2.79,2.59,2.57,2.01,19958
2.79,2.59,2.57,2.02,19959
2.79,2.59,2.57,2.01,19960
2.79,2.59,2.57,2.01,19961
2.79,2.59,2.58,2.02,19962
2.79,2.59,2.57,2.02,19963
2.79,2.59,2.58,2.02,19964
2.79,2.59,2.58,2.02,19965
2.8,2.59,2.58,2.02,19966
2.8,2.59,2.58,2.03,19967
2.8,2.59,2.58,2.02,19968
2.8,2.59,2.58,2.03,19969
2.8,2.59,2.58,2.02,19970
2.79,2.59,2.58,2.02,19971
2.8,2.59,2.58,2.02,19972
2.8,2.59,2.58,2.02,19973
2.79,2.59,2.58,2.02,19974
2.8,2.59,2.58,2.02,19975
2.79,2.59,2.58,2.02,19976
2.79,2.59,2.58,2.02,19977
2.8,2.59,2.58,2.02,19978
2.79,2.59,2.58,2.02,19979
2.79,2.59,2.58,2.02,19980
2.79,2.59,2.58,2.02,19981
2.79,2.59,2.58,2.02,19982
2.79,2.59,2.58,2.01,19983
2.79,2.59,2.58,2.02,19984
2.79,2.59,2.58,2.02,19985
2.8,2.59,2.58,2.02,19986
2.8,2.59,2.58,2.02,19987
2.8,2.59,2.58,2.02,19988
2.8,2.59,2.58,2.02,19989
2.8,2.59,2.58,2.02,19990
2.8,2.59,2.58,2.02,19991
2.8,2.59,2.58,2.02,19992
2.8,2.59,2.58,2.02,19993
2.79,2.59,2.58,2.02,19994
2.79,2.59,2.58,2.02,19995
2.79,2.59,2.58,2.03,19996
2.8,2.6,2.58,2.02,19997
2.8,2.59,2.58,2.02,19998
2.8,2.59,2.58,2.02,19999
2.8,2.59,2.58,2.02,20000
2.8,2.59,2.58,2.02,20001
2.8,2.6,2.58,2.02,20002
2.79,2.59,2.58,2.02,20003
2.8,2.59,2.58,2.02,20004
2.79,2.59,2.58,2.02,20005
2.79,2.6,2.58,2.02,20006
2.79,2.59,2.58,2.01,20007
2.79,2.59,2.58,2.01,20008
2.79,2.59,2.58,2.01,20009
2.79,2.59,2.58,2.01,20010
2.79,2.59,2.58,2.02,20011
2.8,2.59,2.58,2.02,20012
2.8,2.6,2.58,2.02,20013
2.8,2.6,2.58,2.02,20014
2.8,2.6,2.58,2.02,20015
2.8,2.6,2.58,2.03,20016
2.8,2.6,2.58,2.02,20017
2.81,2.6,2.58,2.03,20018
2.8,2.6,2.58,2.02,20019
2.8,2.6,2.58,2.02,20020
2.8,2.6,2.58,2.03,20021
2.8,2.6,2.58,2.03,20022
2.8,2.6,2.58,2.02,20023
2.8,2.6,2.58,2.03,20024
2.8,2.6,2.58,2.03,20025
2.81,2.6,2.58,2.03,20026
2.81,2.6,2.58,2.03,20027
2.8,2.6,2.58,2.03,20028
2.8,2.6,2.59,2.03,20029
2.8,2.6,2.58,2.04,20030
2.81,2.6,2.59,2.03,20031
2.81,2.6,2.59,2.03,20032
2.8,2.6,2.59,2.03,20033
2.81,2.6,2.59,2.03,20034
2.81,2.6,2.59,2.03,20035
2.81,2.6,2.59,2.03,20036
2.81,2.6,2.59,2.03,20037
2.8,2.6,2.59,2.04,20038
2.8,2.6,2.59,2.03,20039
2.8,2.6,2.59,2.03,20040
2.8,2.6,2.59,2.03,20041
2.8,2.6,2.58,2.03,20042
2.8,2.6,2.59,2.02,20043
2.79,2.6,2.59,2.02,20044
2.79,2.6,2.58,2.02,20045
2.79,2.6,2.58,2.02,20046
2.79,2.6,2.58,2.02,20047
2.79,2.59,2.58,2.02,20048
2.79,2.6,2.58,2.01,20049
2.78,2.59,2.58,2.01,20050
2.78,2.59,2.58,2.01,20051
2.78,2.59,2.58,2.01,20052
2.78,2.59,2.58,2.01,20053
2.77,2.59,2.58,2,20054
2.77,2.59,2.58,2,20055
2.77,2.59,2.58,2,20056
2.77,2.58,2.57,1.99,20057
2.77,2.59,2.57,1.99,20058
2.77,2.59,2.57,1.99,20059
2.77,2.58,2.57,1.99,20060
2.77,2.59,2.57,1.99,20061
2.77,2.59,2.57,1.99,20062
2.78,2.59,2.57,1.99,20063
2.78,2.59,2.57,2,20064
2.78,2.59,2.57,2,20065
2.78,2.59,2.57,2,20066
2.79,2.59,2.57,2,20067
2.79,2.59,2.57,2.01,20068
2.79,2.59,2.57,2.01,20069
2.79,2.59,2.57,2.01,20070
2.79,2.59,2.57,2.01,20071
2.79,2.59,2.57,2.01,20072
2.79,2.59,2.57,2.01,20073
2.79,2.59,2.57,2.01,20074
2.79,2.59,2.57,2.01,20075
2.79,2.59,2.57,2.01,20076
2.79,2.59,2.57,2.01,20077
2.79,2.59,2.57,2.01,20078
2.79,2.59,2.57,2.01,20079
2.79,2.59,2.57,2.02,20080
2.79,2.59,2.57,2.02,20081
2.79,2.59,2.58,2.01,20082
2.79,2.59,2.57,2.01,20083
2.79,2.59,2.57,2.01,20084
2.79,2.59,2.57,2.01,20085
2.79,2.59,2.57,2.01,20086
2.78,2.59,2.57,2.01,20087
2.78,2.59,2.57,2.01,20088
2.78,2.59,2.57,2.01,20089
2.78,2.59,2.58,2.02,20090
2.79,2.59,2.57,2.02,20091
2.79,2.59,2.57,2.03,20092
2.79,2.59,2.57,2.03,20093
2.79,2.59,2.58,2.03,20094
2.78,2.59,2.58,2.03,20095
2.78,2.59,2.57,2.01,20096
2.77,2.58,2.57,2.01,20097
2.77,2.58,2.57,2.01,20098
2.77,2.58,2.57,2.01,20099
2.77,2.58,2.57,2.01,20100
2.78,2.59,2.57,2.02,20101
2.78,2.59,2.57,2.02,20102
2.79,2.59,2.57,2.02,20103
2.79,2.59,2.57,2.03,20104
2.8,2.59,2.58,2.03,20105
2.79,2.59,2.58,2.03,20106
2.79,2.59,2.58,2.03,20107
2.79,2.59,2.58,2.03,20108
2.79,2.59,2.58,2.02,20109
2.78,2.59,2.58,2.01,20110
2.78,2.59,2.57,2.01,20111
2.77,2.58,2.57,2,20112
2.76,2.58,2.57,1.99,20113
2.76,2.58,2.57,1.98,20114
2.75,2.57,2.57,1.98,20115
2.75,2.57,2.56,1.97,20116
2.75,2.57,2.56,1.97,20117
2.75,2.57,2.56,1.96,20118
2.76,2.57,2.55,1.97,20119
2.76,2.57,2.56,1.97,20120
2.77,2.57,2.56,1.98,20121
2.77,2.58,2.56,1.98,20122
2.77,2.57,2.56,1.98,20123
2.77,2.57,2.56,1.98,20124
2.77,2.58,2.55,1.98,20125
2.77,2.57,2.56,1.99,20126
2.77,2.57,2.56,1.98,20127
2.77,2.57,2.56,1.99,20128
2.76,2.57,2.56,1.99,20129
2.76,2.57,2.56,1.99,20130
2.76,2.57,2.55,1.99,20131
2.76,2.57,2.56,2,20132
2.77,2.57,2.56,2,20133
2.77,2.57,2.56,2.01,20134
2.78,2.58,2.56,2.01,20135
2.78,2.57,2.56,2.01,20136
2.78,2.58,2.56,2.01,20137
2.78,2.57,2.56,2.01,20138
2.78,2.58,2.56,2.01,20139
2.78,2.58,2.56,2.01,20140
2.78,2.58,2.56,2.01,20141
2.78,2.58,2.57,2.01,20142
2.78,2.58,2.56,2.01,20143
2.78,2.58,2.56,2.01,20144
2.78,2.58,2.56,2,20145
2.78,2.58,2.56,2,20146
2.78,2.57,2.56,2,20147
2.77,2.58,2.56,2,20148
2.77,2.58,2.56,2,20149
2.77,2.57,2.56,2,20150
2.77,2.58,2.56,1.99,20151
2.77,2.57,2.56,1.99,20152
2.77,2.57,2.56,1.99,20153
2.78,2.57,2.56,2,20154
2.78,2.58,2.56,2,20155
2.78,2.58,2.56,2.01,20156
2.79,2.58,2.56,2.01,20157
2.79,2.58,2.56,2.01,20158
2.79,2.58,2.56,2.01,20159
2.79,2.58,2.56,2.02,20160
2.79,2.58,2.56,2.02,20161
2.79,2.58,2.56,2.01,20162
2.79,2.58,2.56,2.01,20163
2.78,2.58,2.57,2.01,20164
2.78,2.58,2.57,2.01,20165
2.78,2.58,2.56,2.01,20166
2.77,2.58,2.57,2.01,20167
2.78,2.57,2.57,2.01,20168
2.77,2.57,2.57,2.02,20169
2.77,2.57,2.56,2.01,20170
2.77,2.57,2.57,2.01,20171
2.77,2.57,2.57,2.01,20172
2.77,2.57,2.56,2.01,20173
2.76,2.57,2.57,2.01,20174
2.77,2.57,2.56,2,20175
2.76,2.57,2.56,2,20176
2.76,2.57,2.56,2,20177
2.77,2.57,2.56,2,20178
2.77,2.57,2.56,2,20179
2.78,2.57,2.56,2.01,20180
2.78,2.57,2.56,2.01,20181
2.79,2.58,2.57,2.01,20182
2.79,2.58,2.56,2.02,20183
2.79,2.58,2.57,2.02,20184
2.8,2.58,2.57,2.03,20185
2.8,2.58,2.57,2.04,20186
2.8,2.59,2.57,2.04,20187
2.81,2.59,2.57,2.04,20188
2.81,2.59,2.57,2.04,20189
2.81,2.59,2.58,2.04,20190
2.81,2.59,2.58,2.04,20191
2.81,2.59,2.58,2.04,20192
2.81,2.59,2.58,2.04,20193
2.81,2.59,2.58,2.04,20194
2.8,2.59,2.58,2.04,20195
2.8,2.59,2.58,2.04,20196
2.8,2.59,2.58,2.04,20197
2.8,2.6,2.58,2.04,20198
2.8,2.6,2.58,2.04,20199
2.8,2.6,2.58,2.04,20200
2.8,2.6,2.59,2.04,20201
2.81,2.6,2.59,2.04,20202
2.8,2.6,2.59,2.04,20203
2.8,2.59,2.59,2.04,20204
2.81,2.6,2.59,2.04,20205
2.81,2.59,2.59,2.04,20206
2.8,2.6,2.59,2.04,20207
2.8,2.6,2.59,2.04,20208
2.8,2.6,2.59,2.04,20209
2.8,2.6,2.59,2.04,20210
2.8,2.6,2.59,2.04,20211
2.81,2.6,2.59,2.04,20212
2.8,2.6,2.59,2.05,20213
2.8,2.6,2.59,2.05,20214
2.81,2.6,2.59,2.05,20215
2.81,2.6,2.59,2.05,20216
2.8,2.6,2.59,2.05,20217
2.8,2.6,2.59,2.04,20218
2.8,2.6,2.59,2.04,20219
2.79,2.6,2.59,2.04,20220
2.79,2.6,2.59,2.03,20221
2.78,2.6,2.59,2.02,20222
2.78,2.59,2.59,2.02,20223
2.78,2.6,2.59,2.01,20224
2.78,2.59,2.58,2.01,20225
2.78,2.59,2.58,2.01,20226
2.78,2.59,2.59,2.01,20227
2.78,2.59,2.58,2.01,20228
2.78,2.59,2.58,2.01,20229
2.78,2.59,2.58,2.01,20230
2.78,2.59,2.58,2.01,20231
2.78,2.59,2.58,2.02,20232
2.79,2.59,2.58,2.02,20233
2.79,2.59,2.58,2.02,20234
2.78,2.59,2.58,2.02,20235
2.78,2.59,2.58,2.02,20236
2.78,2.59,2.58,2.02,20237
2.78,2.59,2.58,2.01,20238
2.78,2.59,2.58,2.01,20239
2.78,2.59,2.58,2.02,20240
2.79,2.59,2.58,2.01,20241
2.78,2.59,2.58,2.01,20242
2.79,2.59,2.58,2.02,20243
2.78,2.59,2.57,2.01,20244
2.78,2.59,2.58,2.02,20245
2.78,2.59,2.58,2.01,20246
2.78,2.59,2.58,2.02,20247
2.78,2.59,2.58,2.01,20248
2.79,2.59,2.58,2.02,20249
2.79,2.59,2.58,2.02,20250
2.78,2.59,2.58,2.03,20251
2.78,2.59,2.58,2.03,20252
2.78,2.59,2.58,2.03,20253
2.78,2.59,2.58,2.03,20254
2.78,2.59,2.58,2.03,20255
2.78,2.59,2.58,2.03,20256
2.77,2.59,2.58,2.02,20257
2.77,2.58,2.58,2.01,20258
2.76,2.58,2.58,2.01,20259
2.76,2.58,2.58,2.01,20260
2.76,2.58,2.57,2.01,20261
2.76,2.58,2.57,2.02,20262
2.77,2.58,2.57,2.01,20263
2.77,2.58,2.58,2.02,20264
2.78,2.58,2.58,2.02,20265
2.78,2.59,2.58,2.02,20266
2.78,2.59,2.58,2.02,20267
2.78,2.59,2.58,2.02,20268
2.78,2.59,2.58,2.02,20269
2.79,2.59,2.58,2.02,20270
2.79,2.59,2.57,2.02,20271
2.78,2.59,2.58,2.02,20272
2.79,2.58,2.58,2.02,20273
2.78,2.59,2.58,2.02,20274
2.79,2.58,2.58,2.01,20275
2.79,2.59,2.57,2.02,20276
2.79,2.59,2.58,2.02,20277
2.79,2.58,2.57,2.02,20278
2.79,2.59,2.58,2.01,20279
2.79,2.59,2.57,2.02,20280
2.79,2.59,2.58,2.01,20281
2.79,2.58,2.57,2.02,20282
2.79,2.59,2.57,2.02,20283
2.79,2.59,2.58,2.02,20284
2.79,2.59,2.58,2.02,20285
2.79,2.59,2.58,2.02,20286
2.79,2.59,2.57,2.02,20287
2.79,2.59,2.57,2.02,20288
2.79,2.59,2.58,2.02,20289
2.79,2.59,2.58,2.02,20290
2.79,2.59,2.58,2.02,20291
2.8,2.59,2.58,2.02,20292
2.8,2.59,2.58,2.03,20293
2.8,2.59,2.58,2.03,20294
2.8,2.59,2.58,2.03,20295
2.8,2.59,2.58,2.03,20296
2.8,2.59,2.58,2.03,20297
2.81,2.6,2.58,2.03,20298
2.81,2.6,2.58,2.03,20299
2.81,2.6,2.58,2.04,20300
2.81,2.6,2.58,2.03,20301
2.81,2.6,2.58,2.04,20302
2.81,2.6,2.58,2.03,20303
2.81,2.6,2.58,2.04,20304
2.81,2.6,2.58,2.03,20305
2.81,2.6,2.59,2.03,20306
2.81,2.6,2.59,2.03,20307
2.81,2.6,2.58,2.03,20308
2.81,2.6,2.59,2.03,20309
2.81,2.6,2.59,2.03,20310
2.81,2.6,2.59,2.03,20311
2.81,2.6,2.59,2.04,20312
2.81,2.6,2.59,2.04,20313
2.81,2.6,2.59,2.04,20314
2.81,2.6,2.59,2.04,20315
2.81,2.6,2.59,2.04,20316
2.8,2.6,2.59,2.03,20317
2.8,2.6,2.59,2.03,20318
2.8,2.6,2.58,2.03,20319
2.8,2.6,2.58,2.02,20320
2.79,2.6,2.58,2.03,20321
2.79,2.6,2.58,2.03,20322
2.8,2.6,2.58,2.02,20323
2.79,2.6,2.58,2.01,20324
2.79,2.6,2.58,2.01,20325
2.79,2.6,2.58,2.02,20326
2.79,2.6,2.58,2.02,20327
2.79,2.6,2.58,2.02,20328
2.79,2.6,2.58,2.02,20329
2.79,2.6,2.59,2.02,20330
2.8,2.6,2.59,2.03,20331
2.8,2.6,2.58,2.03,20332
2.8,2.6,2.58,2.02,20333
2.8,2.6,2.59,2.02,20334
2.8,2.6,2.58,2.02,20335
2.8,2.6,2.58,2.02,20336
2.8,2.6,2.58,2.02,20337
2.8,2.6,2.58,2.02,20338
2.8,2.6,2.58,2.02,20339
2.79,2.6,2.58,2.02,20340
2.8,2.6,2.58,2.02,20341
2.8,2.6,2.58,2.02,20342
2.8,2.6,2.58,2.03,20343
2.79,2.6,2.58,2.02,20344
2.79,2.6,2.59,2.02,20345
2.79,2.6,2.58,2.03,20346
2.79,2.6,2.58,2.03,20347
2.79,2.6,2.58,2.02,20348
2.79,2.6,2.58,2.02,20349
2.79,2.59,2.58,2.02,20350
2.78,2.59,2.58,2.01,20351
