gm102b,gm302b,gm502b,gm702b,time(sec)
3.34,3.4,3.31,1.57,6270
3.34,3.4,3.31,1.57,6271
3.34,3.4,3.31,1.57,6272
3.34,3.4,3.31,1.57,6273
3.34,3.4,3.32,1.57,6274
3.34,3.4,3.31,1.57,6275
3.34,3.4,3.32,1.57,6276
3.35,3.4,3.32,1.57,6277
3.35,3.4,3.32,1.58,6278
3.35,3.41,3.32,1.57,6279
3.35,3.41,3.32,1.57,6280
3.35,3.41,3.33,1.57,6281
3.35,3.41,3.33,1.58,6282
3.35,3.41,3.33,1.58,6283
3.35,3.41,3.33,1.58,6284
3.35,3.41,3.33,1.58,6285
3.35,3.41,3.33,1.58,6286
3.35,3.41,3.33,1.57,6287
3.35,3.41,3.32,1.57,6288
3.35,3.41,3.32,1.57,6289
3.34,3.41,3.32,1.57,6290
3.34,3.41,3.32,1.56,6291
3.33,3.41,3.31,1.56,6292
3.33,3.41,3.31,1.56,6293
3.33,3.41,3.31,1.56,6294
3.33,3.4,3.31,1.56,6295
3.33,3.4,3.31,1.56,6296
3.33,3.4,3.31,1.56,6297
3.33,3.4,3.31,1.56,6298
3.33,3.4,3.31,1.56,6299
3.33,3.4,3.31,1.56,6300
3.33,3.41,3.31,1.56,6301
3.33,3.4,3.31,1.56,6302
3.33,3.4,3.31,1.56,6303
3.33,3.4,3.31,1.56,6304
3.33,3.4,3.31,1.56,6305
3.33,3.4,3.31,1.56,6306
3.34,3.4,3.31,1.57,6307
3.33,3.4,3.31,1.56,6308
3.33,3.4,3.31,1.57,6309
3.33,3.4,3.31,1.56,6310
3.34,3.4,3.31,1.57,6311
3.34,3.4,3.31,1.57,6312
3.34,3.4,3.31,1.57,6313
3.34,3.4,3.31,1.57,6314
3.34,3.4,3.31,1.56,6315
3.34,3.41,3.31,1.57,6316
3.34,3.4,3.31,1.57,6317
3.34,3.4,3.31,1.57,6318
3.34,3.41,3.32,1.57,6319
3.34,3.41,3.31,1.56,6320
3.34,3.41,3.31,1.56,6321
3.34,3.4,3.32,1.57,6322
3.34,3.41,3.31,1.56,6323
3.34,3.41,3.31,1.56,6324
3.34,3.41,3.31,1.56,6325
3.34,3.41,3.31,1.57,6326
3.34,3.4,3.31,1.56,6327
3.34,3.41,3.31,1.56,6328
3.34,3.41,3.31,1.57,6329
3.34,3.4,3.31,1.57,6330
3.34,3.41,3.31,1.56,6331
3.34,3.41,3.31,1.56,6332
3.34,3.4,3.31,1.57,6333
3.34,3.4,3.31,1.56,6334
3.34,3.4,3.31,1.57,6335
3.34,3.4,3.31,1.57,6336
3.34,3.4,3.31,1.57,6337
3.34,3.4,3.31,1.57,6338
3.34,3.4,3.31,1.56,6339
3.34,3.4,3.31,1.57,6340
3.34,3.4,3.31,1.57,6341
3.33,3.4,3.31,1.57,6342
3.33,3.4,3.31,1.56,6343
3.34,3.4,3.31,1.56,6344
3.33,3.4,3.31,1.57,6345
3.33,3.4,3.31,1.57,6346
3.33,3.4,3.31,1.57,6347
3.34,3.4,3.31,1.57,6348
3.34,3.4,3.31,1.57,6349
3.34,3.4,3.31,1.57,6350
3.34,3.4,3.31,1.57,6351
3.34,3.4,3.31,1.57,6352
3.34,3.4,3.31,1.57,6353
3.34,3.4,3.31,1.57,6354
3.34,3.4,3.31,1.57,6355
3.34,3.4,3.31,1.57,6356
3.34,3.4,3.31,1.57,6357
3.34,3.4,3.31,1.57,6358
3.34,3.4,3.31,1.57,6359
3.34,3.4,3.31,1.57,6360
3.34,3.4,3.31,1.57,6361
3.34,3.4,3.31,1.57,6362
3.34,3.4,3.31,1.57,6363
3.34,3.4,3.31,1.57,6364
3.34,3.4,3.31,1.57,6365
3.34,3.4,3.31,1.57,6366
3.34,3.4,3.31,1.57,6367
3.34,3.4,3.31,1.57,6368
3.34,3.4,3.31,1.57,6369
3.34,3.4,3.31,1.57,6370
3.34,3.4,3.31,1.57,6371
3.33,3.4,3.31,1.57,6372
3.33,3.4,3.31,1.57,6373
3.33,3.39,3.31,1.57,6374
3.33,3.4,3.31,1.57,6375
3.33,3.39,3.31,1.57,6376
3.33,3.4,3.31,1.57,6377
3.33,3.4,3.31,1.57,6378
3.34,3.4,3.31,1.57,6379
3.34,3.4,3.31,1.57,6380
3.33,3.4,3.31,1.57,6381
3.33,3.4,3.31,1.57,6382
3.34,3.4,3.31,1.57,6383
3.34,3.4,3.31,1.57,6384
3.34,3.4,3.31,1.57,6385
3.33,3.4,3.31,1.57,6386
3.34,3.4,3.31,1.57,6387
3.34,3.4,3.31,1.57,6388
3.33,3.4,3.31,1.57,6389
3.34,3.4,3.31,1.57,6390
3.34,3.4,3.31,1.57,6391
3.34,3.4,3.32,1.57,6392
3.34,3.4,3.31,1.57,6393
3.34,3.4,3.32,1.57,6394
3.34,3.4,3.32,1.57,6395
3.34,3.4,3.32,1.58,6396
3.35,3.4,3.32,1.58,6397
3.35,3.4,3.32,1.58,6398
3.35,3.4,3.32,1.58,6399
3.35,3.4,3.32,1.58,6400
3.35,3.41,3.32,1.58,6401
3.35,3.41,3.33,1.58,6402
3.36,3.41,3.32,1.58,6403
3.35,3.41,3.33,1.58,6404
3.36,3.41,3.33,1.58,6405
3.35,3.41,3.33,1.58,6406
3.35,3.41,3.33,1.58,6407
3.35,3.41,3.33,1.58,6408
3.36,3.42,3.33,1.58,6409
3.35,3.41,3.33,1.58,6410
3.35,3.41,3.33,1.58,6411
3.35,3.41,3.32,1.58,6412
3.35,3.42,3.32,1.58,6413
3.35,3.41,3.32,1.57,6414
3.35,3.41,3.33,1.57,6415
3.35,3.41,3.33,1.57,6416
3.35,3.41,3.33,1.58,6417
3.35,3.41,3.33,1.57,6418
3.35,3.42,3.32,1.57,6419
3.35,3.42,3.32,1.58,6420
3.35,3.42,3.32,1.58,6421
3.35,3.42,3.32,1.58,6422
3.35,3.42,3.32,1.57,6423
3.35,3.42,3.33,1.58,6424
3.35,3.41,3.32,1.57,6425
3.35,3.41,3.32,1.58,6426
3.35,3.41,3.32,1.57,6427
3.35,3.41,3.32,1.57,6428
3.35,3.42,3.32,1.57,6429
3.35,3.41,3.32,1.57,6430
3.35,3.41,3.32,1.57,6431
3.35,3.42,3.32,1.57,6432
3.35,3.41,3.32,1.57,6433
3.35,3.41,3.32,1.57,6434
3.35,3.42,3.32,1.57,6435
3.35,3.41,3.32,1.57,6436
3.35,3.41,3.32,1.57,6437
3.35,3.42,3.32,1.57,6438
3.35,3.41,3.32,1.57,6439
3.35,3.41,3.32,1.57,6440
3.35,3.41,3.32,1.57,6441
3.35,3.41,3.32,1.57,6442
3.35,3.41,3.32,1.57,6443
3.35,3.41,3.32,1.57,6444
3.35,3.41,3.31,1.57,6445
3.35,3.41,3.32,1.57,6446
3.35,3.41,3.32,1.57,6447
3.35,3.41,3.32,1.57,6448
3.35,3.41,3.32,1.58,6449
3.35,3.41,3.32,1.57,6450
3.35,3.41,3.32,1.58,6451
3.35,3.42,3.32,1.57,6452
3.35,3.41,3.32,1.57,6453
3.35,3.42,3.32,1.57,6454
3.35,3.41,3.32,1.57,6455
3.35,3.41,3.32,1.57,6456
3.35,3.41,3.32,1.57,6457
3.35,3.41,3.32,1.57,6458
3.35,3.41,3.32,1.57,6459
3.35,3.41,3.32,1.57,6460
3.35,3.41,3.32,1.57,6461
3.35,3.42,3.32,1.57,6462
3.35,3.41,3.32,1.57,6463
3.35,3.41,3.32,1.57,6464
3.35,3.41,3.32,1.57,6465
3.35,3.42,3.32,1.58,6466
3.35,3.42,3.32,1.57,6467
3.35,3.42,3.32,1.57,6468
3.35,3.42,3.32,1.57,6469
3.36,3.42,3.32,1.57,6470
3.35,3.42,3.32,1.58,6471
3.35,3.42,3.32,1.57,6472
3.35,3.42,3.32,1.57,6473
3.36,3.42,3.32,1.57,6474
3.35,3.42,3.32,1.57,6475
3.35,3.42,3.33,1.57,6476
3.36,3.42,3.33,1.57,6477
3.36,3.42,3.32,1.57,6478
3.36,3.42,3.33,1.57,6479
3.35,3.42,3.32,1.57,6480
3.35,3.42,3.32,1.57,6481
3.35,3.42,3.33,1.57,6482
3.35,3.42,3.33,1.57,6483
3.35,3.42,3.33,1.57,6484
3.36,3.42,3.33,1.57,6485
3.36,3.42,3.32,1.57,6486
3.35,3.42,3.32,1.57,6487
3.36,3.42,3.33,1.57,6488
3.35,3.42,3.32,1.57,6489
3.35,3.42,3.32,1.57,6490
3.35,3.42,3.32,1.57,6491
3.35,3.42,3.31,1.57,6492
3.35,3.42,3.31,1.57,6493
3.35,3.42,3.31,1.56,6494
3.34,3.42,3.31,1.57,6495
3.34,3.42,3.31,1.56,6496
3.34,3.42,3.31,1.57,6497
3.34,3.42,3.31,1.57,6498
3.34,3.42,3.31,1.57,6499
3.34,3.42,3.31,1.56,6500
3.34,3.42,3.31,1.56,6501
3.34,3.41,3.31,1.56,6502
3.34,3.42,3.31,1.56,6503
3.34,3.42,3.31,1.56,6504
3.34,3.41,3.31,1.56,6505
3.34,3.41,3.31,1.56,6506
3.34,3.41,3.31,1.56,6507
3.34,3.41,3.31,1.56,6508
3.34,3.41,3.31,1.56,6509
3.34,3.41,3.31,1.56,6510
3.34,3.41,3.31,1.56,6511
3.34,3.41,3.31,1.56,6512
3.34,3.41,3.3,1.57,6513
3.34,3.41,3.31,1.57,6514
3.34,3.41,3.31,1.56,6515
3.34,3.41,3.31,1.56,6516
3.34,3.41,3.31,1.57,6517
3.34,3.41,3.31,1.56,6518
3.34,3.41,3.31,1.57,6519
3.34,3.41,3.31,1.57,6520
3.34,3.41,3.31,1.57,6521
3.34,3.41,3.31,1.57,6522
3.34,3.41,3.31,1.57,6523
3.34,3.41,3.31,1.57,6524
3.35,3.41,3.31,1.57,6525
3.35,3.41,3.31,1.57,6526
3.35,3.41,3.31,1.57,6527
3.35,3.41,3.31,1.57,6528
3.34,3.41,3.31,1.57,6529
3.35,3.41,3.32,1.57,6530
3.34,3.41,3.32,1.57,6531
3.35,3.41,3.31,1.57,6532
3.35,3.41,3.31,1.57,6533
3.35,3.41,3.31,1.57,6534
3.34,3.41,3.32,1.57,6535
3.34,3.41,3.31,1.57,6536
3.34,3.41,3.31,1.57,6537
3.34,3.41,3.32,1.56,6538
3.34,3.41,3.31,1.57,6539
3.34,3.41,3.31,1.57,6540
3.34,3.41,3.31,1.57,6541
3.34,3.41,3.31,1.56,6542
3.34,3.41,3.31,1.57,6543
3.34,3.41,3.31,1.57,6544
3.34,3.4,3.31,1.57,6545
3.34,3.41,3.31,1.57,6546
3.34,3.4,3.31,1.57,6547
3.34,3.4,3.31,1.57,6548
3.34,3.4,3.31,1.57,6549
3.34,3.41,3.31,1.57,6550
3.34,3.4,3.31,1.57,6551
3.34,3.4,3.31,1.57,6552
3.34,3.4,3.31,1.57,6553
3.33,3.4,3.31,1.57,6554
3.33,3.4,3.31,1.57,6555
3.33,3.4,3.31,1.57,6556
3.33,3.4,3.31,1.57,6557
3.33,3.4,3.31,1.56,6558
3.33,3.4,3.31,1.57,6559
3.33,3.4,3.31,1.57,6560
3.33,3.4,3.31,1.57,6561
3.33,3.4,3.31,1.57,6562
3.33,3.4,3.31,1.57,6563
3.33,3.4,3.31,1.57,6564
3.34,3.4,3.31,1.57,6565
3.34,3.4,3.3,1.57,6566
3.34,3.4,3.31,1.57,6567
3.34,3.4,3.31,1.57,6568
3.34,3.4,3.31,1.57,6569
3.34,3.4,3.31,1.57,6570
3.34,3.4,3.31,1.57,6571
3.34,3.4,3.31,1.57,6572
3.34,3.4,3.31,1.57,6573
3.34,3.4,3.31,1.57,6574
3.34,3.4,3.31,1.57,6575
3.34,3.4,3.31,1.57,6576
3.34,3.4,3.31,1.57,6577
3.34,3.4,3.31,1.57,6578
3.34,3.4,3.31,1.57,6579
3.34,3.4,3.31,1.57,6580
3.34,3.4,3.31,1.57,6581
3.34,3.4,3.31,1.57,6582
3.34,3.4,3.31,1.57,6583
3.34,3.4,3.31,1.57,6584
3.34,3.4,3.31,1.57,6585
3.34,3.4,3.31,1.57,6586
3.34,3.4,3.31,1.57,6587
3.34,3.4,3.31,1.57,6588
3.35,3.4,3.31,1.58,6589
3.35,3.4,3.31,1.58,6590
3.34,3.4,3.31,1.58,6591
3.35,3.4,3.32,1.58,6592
3.34,3.4,3.31,1.57,6593
3.35,3.4,3.31,1.57,6594
3.34,3.4,3.31,1.57,6595
3.34,3.4,3.32,1.57,6596
3.34,3.4,3.31,1.57,6597
3.34,3.4,3.31,1.58,6598
3.34,3.4,3.31,1.57,6599
3.34,3.4,3.31,1.57,6600
3.34,3.4,3.31,1.57,6601
3.34,3.4,3.31,1.57,6602
3.34,3.4,3.31,1.57,6603
3.34,3.4,3.31,1.57,6604
3.34,3.4,3.31,1.57,6605
3.34,3.4,3.31,1.57,6606
3.33,3.4,3.3,1.57,6607
3.33,3.4,3.31,1.58,6608
3.34,3.4,3.31,1.57,6609
3.33,3.39,3.3,1.57,6610
3.33,3.39,3.31,1.57,6611
3.33,3.39,3.31,1.57,6612
3.33,3.4,3.31,1.57,6613
3.33,3.39,3.31,1.57,6614
3.33,3.39,3.31,1.57,6615
3.33,3.39,3.3,1.57,6616
3.33,3.39,3.31,1.57,6617
3.33,3.39,3.31,1.57,6618
3.33,3.39,3.3,1.57,6619
3.33,3.39,3.31,1.57,6620
3.33,3.39,3.31,1.57,6621
3.34,3.39,3.31,1.57,6622
3.33,3.39,3.31,1.57,6623
3.33,3.39,3.31,1.57,6624
3.33,3.39,3.3,1.57,6625
3.33,3.39,3.31,1.57,6626
3.33,3.39,3.31,1.57,6627
3.33,3.39,3.31,1.57,6628
3.33,3.39,3.31,1.58,6629
3.33,3.39,3.31,1.57,6630
3.33,3.39,3.31,1.57,6631
3.33,3.39,3.31,1.57,6632
3.33,3.39,3.31,1.57,6633
3.33,3.39,3.31,1.58,6634
3.33,3.39,3.31,1.57,6635
3.33,3.39,3.31,1.58,6636
3.33,3.39,3.3,1.57,6637
3.33,3.39,3.31,1.58,6638
3.33,3.39,3.3,1.58,6639
3.33,3.39,3.31,1.58,6640
3.33,3.39,3.31,1.57,6641
3.33,3.39,3.31,1.57,6642
3.33,3.39,3.31,1.58,6643
3.33,3.39,3.31,1.58,6644
3.33,3.39,3.31,1.58,6645
3.33,3.39,3.31,1.58,6646
3.33,3.39,3.31,1.58,6647
3.33,3.39,3.31,1.57,6648
3.33,3.39,3.31,1.58,6649
3.33,3.39,3.31,1.58,6650
3.34,3.39,3.31,1.58,6651
3.34,3.39,3.31,1.58,6652
3.34,3.39,3.31,1.58,6653
3.34,3.39,3.31,1.58,6654
3.34,3.39,3.31,1.58,6655
3.34,3.39,3.31,1.58,6656
3.35,3.4,3.32,1.58,6657
3.34,3.4,3.32,1.58,6658
3.35,3.4,3.32,1.58,6659
3.35,3.4,3.32,1.58,6660
3.36,3.4,3.32,1.58,6661
3.35,3.4,3.32,1.58,6662
3.35,3.4,3.32,1.58,6663
3.36,3.41,3.32,1.58,6664
3.35,3.4,3.32,1.58,6665
3.35,3.4,3.32,1.58,6666
3.35,3.41,3.32,1.58,6667
3.36,3.41,3.32,1.58,6668
3.36,3.41,3.33,1.58,6669
3.36,3.41,3.33,1.58,6670
3.36,3.41,3.33,1.58,6671
3.36,3.41,3.33,1.58,6672
3.36,3.41,3.33,1.59,6673
3.36,3.41,3.33,1.58,6674
3.36,3.42,3.33,1.58,6675
3.37,3.42,3.33,1.58,6676
3.36,3.42,3.33,1.58,6677
3.36,3.42,3.33,1.59,6678
3.36,3.41,3.33,1.58,6679
3.36,3.41,3.33,1.59,6680
3.36,3.42,3.33,1.58,6681
3.36,3.42,3.33,1.58,6682
3.36,3.42,3.33,1.58,6683
3.36,3.41,3.33,1.58,6684
3.36,3.42,3.33,1.58,6685
3.36,3.42,3.33,1.58,6686
3.36,3.42,3.33,1.58,6687
3.36,3.42,3.33,1.58,6688
3.36,3.41,3.33,1.58,6689
3.36,3.41,3.33,1.58,6690
3.36,3.41,3.33,1.58,6691
3.36,3.42,3.33,1.58,6692
3.36,3.42,3.33,1.58,6693
3.35,3.41,3.33,1.58,6694
3.35,3.41,3.32,1.58,6695
3.35,3.41,3.32,1.58,6696
3.35,3.41,3.32,1.58,6697
3.35,3.41,3.32,1.58,6698
3.35,3.41,3.32,1.58,6699
3.35,3.41,3.32,1.58,6700
3.35,3.41,3.32,1.58,6701
3.36,3.41,3.32,1.58,6702
3.35,3.41,3.32,1.58,6703
3.35,3.41,3.32,1.58,6704
3.35,3.41,3.32,1.58,6705
3.35,3.41,3.33,1.58,6706
3.35,3.41,3.32,1.58,6707
3.35,3.41,3.32,1.58,6708
3.35,3.41,3.32,1.58,6709
3.35,3.41,3.32,1.58,6710
3.35,3.41,3.32,1.58,6711
3.35,3.41,3.32,1.58,6712
3.35,3.41,3.32,1.58,6713
3.35,3.41,3.32,1.58,6714
3.35,3.41,3.32,1.58,6715
3.35,3.41,3.32,1.58,6716
3.35,3.41,3.32,1.58,6717
3.35,3.41,3.32,1.58,6718
3.35,3.41,3.32,1.58,6719
3.35,3.41,3.32,1.58,6720
3.35,3.41,3.32,1.58,6721
3.35,3.41,3.32,1.58,6722
3.35,3.41,3.32,1.58,6723
3.35,3.41,3.32,1.58,6724
3.35,3.41,3.32,1.58,6725
3.35,3.41,3.32,1.58,6726
3.35,3.41,3.32,1.58,6727
3.35,3.41,3.32,1.58,6728
3.35,3.41,3.32,1.58,6729
3.35,3.41,3.32,1.58,6730
3.35,3.41,3.32,1.58,6731
3.35,3.41,3.32,1.58,6732
3.35,3.41,3.32,1.58,6733
3.35,3.41,3.32,1.58,6734
3.35,3.41,3.32,1.58,6735
3.35,3.41,3.32,1.58,6736
3.35,3.41,3.32,1.58,6737
3.35,3.41,3.32,1.58,6738
3.35,3.41,3.32,1.58,6739
3.35,3.41,3.32,1.58,6740
3.35,3.41,3.32,1.58,6741
3.35,3.41,3.32,1.58,6742
3.35,3.41,3.32,1.58,6743
3.35,3.41,3.32,1.58,6744
3.34,3.4,3.32,1.57,6745
3.34,3.4,3.32,1.57,6746
3.34,3.4,3.32,1.58,6747
3.34,3.4,3.31,1.57,6748
3.34,3.4,3.32,1.57,6749
3.33,3.4,3.31,1.57,6750
3.33,3.4,3.31,1.57,6751
3.33,3.4,3.31,1.57,6752
3.33,3.39,3.31,1.57,6753
3.33,3.4,3.31,1.57,6754
3.33,3.39,3.32,1.58,6755
3.33,3.39,3.31,1.58,6756
3.33,3.39,3.31,1.58,6757
3.33,3.39,3.31,1.58,6758
3.33,3.39,3.31,1.58,6759
3.33,3.39,3.31,1.58,6760
3.33,3.39,3.31,1.58,6761
3.33,3.39,3.31,1.58,6762
3.33,3.39,3.31,1.58,6763
3.33,3.39,3.32,1.58,6764
3.33,3.39,3.31,1.58,6765
3.33,3.39,3.31,1.58,6766
3.33,3.39,3.31,1.58,6767
3.33,3.39,3.32,1.58,6768
3.33,3.39,3.31,1.58,6769
3.33,3.39,3.31,1.58,6770
3.33,3.39,3.31,1.58,6771
3.33,3.39,3.31,1.58,6772
3.33,3.39,3.32,1.58,6773
3.33,3.39,3.32,1.58,6774
3.33,3.39,3.31,1.58,6775
3.33,3.39,3.31,1.58,6776
3.33,3.39,3.32,1.58,6777
3.33,3.39,3.32,1.58,6778
3.33,3.39,3.32,1.58,6779
3.33,3.39,3.32,1.58,6780
3.33,3.39,3.32,1.58,6781
3.33,3.39,3.32,1.58,6782
3.34,3.39,3.32,1.58,6783
3.34,3.39,3.32,1.58,6784
3.33,3.39,3.31,1.58,6785
3.34,3.39,3.32,1.59,6786
3.34,3.39,3.32,1.58,6787
3.33,3.39,3.32,1.59,6788
3.34,3.39,3.32,1.58,6789
3.34,3.39,3.32,1.59,6790
3.34,3.39,3.32,1.58,6791
3.34,3.39,3.32,1.58,6792
3.34,3.39,3.32,1.58,6793
3.34,3.39,3.32,1.59,6794
3.34,3.4,3.32,1.59,6795
3.34,3.4,3.32,1.59,6796
3.34,3.4,3.32,1.59,6797
3.34,3.39,3.32,1.58,6798
3.34,3.4,3.32,1.59,6799
3.34,3.4,3.32,1.58,6800
3.35,3.4,3.32,1.59,6801
3.34,3.4,3.32,1.59,6802
3.34,3.4,3.32,1.59,6803
3.34,3.4,3.32,1.59,6804
3.35,3.4,3.32,1.58,6805
3.35,3.4,3.32,1.59,6806
3.35,3.4,3.33,1.58,6807
3.35,3.4,3.32,1.59,6808
3.34,3.4,3.33,1.58,6809
3.34,3.4,3.32,1.59,6810
3.34,3.4,3.32,1.59,6811
3.34,3.4,3.32,1.58,6812
3.34,3.4,3.33,1.58,6813
3.34,3.4,3.32,1.58,6814
3.34,3.4,3.32,1.59,6815
3.34,3.4,3.32,1.58,6816
3.34,3.4,3.33,1.58,6817
3.34,3.4,3.32,1.58,6818
3.34,3.4,3.32,1.58,6819
3.34,3.4,3.32,1.58,6820
3.34,3.4,3.32,1.58,6821
3.34,3.4,3.32,1.58,6822
3.33,3.39,3.32,1.58,6823
3.34,3.4,3.32,1.59,6824
3.34,3.4,3.32,1.58,6825
3.33,3.39,3.32,1.58,6826
3.33,3.39,3.32,1.59,6827
3.34,3.39,3.32,1.58,6828
3.33,3.39,3.32,1.58,6829
3.34,3.39,3.32,1.58,6830
3.34,3.39,3.32,1.58,6831
3.33,3.39,3.32,1.58,6832
3.34,3.4,3.32,1.58,6833
3.33,3.39,3.32,1.59,6834
3.33,3.39,3.32,1.58,6835
3.33,3.39,3.32,1.59,6836
3.33,3.39,3.32,1.59,6837
3.33,3.39,3.32,1.59,6838
3.33,3.39,3.32,1.58,6839
3.33,3.39,3.32,1.58,6840
3.33,3.39,3.32,1.59,6841
3.33,3.39,3.32,1.59,6842
3.33,3.39,3.32,1.58,6843
3.33,3.39,3.31,1.59,6844
3.33,3.39,3.32,1.58,6845
3.33,3.39,3.32,1.58,6846
3.33,3.39,3.31,1.58,6847
3.33,3.39,3.32,1.58,6848
3.33,3.39,3.32,1.58,6849
3.33,3.39,3.31,1.58,6850
3.33,3.39,3.32,1.59,6851
3.33,3.39,3.32,1.58,6852
3.33,3.39,3.32,1.58,6853
3.34,3.39,3.32,1.59,6854
3.33,3.39,3.31,1.59,6855
3.33,3.39,3.32,1.59,6856
3.33,3.39,3.32,1.58,6857
3.33,3.39,3.32,1.59,6858
3.33,3.39,3.32,1.59,6859
3.33,3.39,3.32,1.58,6860
3.34,3.39,3.32,1.58,6861
3.34,3.39,3.32,1.59,6862
3.34,3.39,3.32,1.59,6863
3.34,3.39,3.32,1.59,6864
3.34,3.39,3.32,1.59,6865
3.34,3.39,3.32,1.59,6866
3.34,3.39,3.32,1.59,6867
3.34,3.39,3.32,1.59,6868
3.34,3.39,3.32,1.59,6869
3.34,3.39,3.33,1.59,6870
3.34,3.39,3.32,1.59,6871
3.34,3.4,3.32,1.59,6872
3.34,3.39,3.32,1.59,6873
3.34,3.4,3.32,1.59,6874
3.34,3.39,3.32,1.59,6875
3.35,3.4,3.32,1.59,6876
3.35,3.4,3.32,1.59,6877
3.35,3.4,3.33,1.59,6878
3.35,3.4,3.32,1.59,6879
3.35,3.39,3.32,1.59,6880
3.35,3.4,3.32,1.59,6881
3.34,3.4,3.33,1.59,6882
3.35,3.4,3.33,1.59,6883
3.35,3.4,3.33,1.58,6884
3.35,3.4,3.33,1.59,6885
3.35,3.4,3.32,1.59,6886
3.35,3.4,3.33,1.59,6887
3.35,3.4,3.32,1.59,6888
3.35,3.4,3.33,1.59,6889
3.35,3.4,3.33,1.59,6890
3.35,3.4,3.33,1.59,6891
3.35,3.4,3.33,1.59,6892
3.35,3.4,3.33,1.59,6893
3.35,3.4,3.33,1.59,6894
3.35,3.4,3.32,1.59,6895
3.34,3.4,3.33,1.59,6896
3.35,3.4,3.33,1.58,6897
3.35,3.4,3.32,1.59,6898
3.35,3.4,3.33,1.59,6899
3.35,3.4,3.33,1.59,6900
3.35,3.4,3.32,1.59,6901
3.35,3.4,3.33,1.59,6902
3.35,3.4,3.33,1.59,6903
3.35,3.41,3.33,1.59,6904
3.36,3.41,3.33,1.59,6905
3.36,3.41,3.33,1.59,6906
3.36,3.41,3.33,1.59,6907
3.36,3.41,3.34,1.59,6908
3.35,3.41,3.34,1.59,6909
3.35,3.41,3.34,1.59,6910
3.35,3.41,3.34,1.59,6911
3.35,3.41,3.34,1.59,6912
3.34,3.41,3.34,1.59,6913
3.34,3.41,3.34,1.59,6914
3.34,3.4,3.34,1.59,6915
3.34,3.4,3.35,1.59,6916
3.34,3.4,3.35,1.59,6917
3.34,3.4,3.35,1.59,6918
3.34,3.41,3.35,1.59,6919
3.35,3.41,3.35,1.59,6920
3.35,3.41,3.35,1.59,6921
3.36,3.41,3.35,1.59,6922
3.36,3.41,3.35,1.59,6923
3.36,3.42,3.35,1.59,6924
3.37,3.41,3.35,1.59,6925
3.37,3.42,3.35,1.59,6926
3.37,3.42,3.35,1.59,6927
3.37,3.42,3.35,1.59,6928
3.37,3.42,3.35,1.59,6929
3.37,3.42,3.35,1.59,6930
3.37,3.43,3.35,1.59,6931
3.37,3.42,3.35,1.59,6932
3.37,3.43,3.35,1.59,6933
3.37,3.42,3.35,1.59,6934
3.37,3.43,3.35,1.58,6935
3.37,3.43,3.35,1.58,6936
3.37,3.43,3.35,1.58,6937
3.37,3.42,3.35,1.58,6938
3.37,3.43,3.34,1.58,6939
3.37,3.43,3.34,1.58,6940
3.37,3.42,3.34,1.58,6941
3.37,3.43,3.34,1.58,6942
3.37,3.42,3.34,1.58,6943
3.37,3.43,3.34,1.58,6944
3.36,3.43,3.34,1.58,6945
3.36,3.42,3.34,1.58,6946
3.36,3.42,3.34,1.57,6947
3.36,3.42,3.34,1.58,6948
3.36,3.42,3.33,1.58,6949
3.36,3.42,3.33,1.57,6950
3.36,3.42,3.33,1.58,6951
3.36,3.42,3.33,1.57,6952
3.35,3.42,3.33,1.57,6953
3.35,3.42,3.33,1.57,6954
3.35,3.41,3.33,1.57,6955
3.35,3.41,3.33,1.57,6956
3.35,3.42,3.32,1.57,6957
3.35,3.41,3.32,1.57,6958
3.35,3.41,3.33,1.57,6959
3.35,3.41,3.32,1.57,6960
3.35,3.41,3.33,1.57,6961
3.35,3.41,3.32,1.57,6962
3.35,3.41,3.32,1.57,6963
3.35,3.41,3.32,1.57,6964
3.35,3.41,3.32,1.57,6965
3.35,3.41,3.32,1.58,6966
3.35,3.41,3.32,1.57,6967
3.35,3.41,3.32,1.57,6968
3.35,3.41,3.32,1.57,6969
3.35,3.41,3.32,1.57,6970
3.35,3.41,3.32,1.58,6971
3.35,3.41,3.32,1.57,6972
3.35,3.41,3.32,1.57,6973
3.34,3.41,3.32,1.57,6974
3.35,3.41,3.32,1.58,6975
3.35,3.41,3.32,1.57,6976
3.35,3.4,3.32,1.58,6977
3.35,3.4,3.32,1.57,6978
3.34,3.41,3.32,1.57,6979
3.34,3.4,3.32,1.58,6980
3.34,3.41,3.32,1.57,6981
3.35,3.41,3.32,1.58,6982
3.35,3.4,3.32,1.58,6983
3.35,3.4,3.32,1.58,6984
3.35,3.41,3.32,1.58,6985
3.35,3.41,3.33,1.58,6986
3.36,3.41,3.33,1.58,6987
3.36,3.41,3.32,1.58,6988
3.36,3.41,3.33,1.58,6989
3.36,3.41,3.33,1.58,6990
3.36,3.41,3.33,1.58,6991
3.36,3.41,3.32,1.58,6992
3.35,3.41,3.32,1.58,6993
3.36,3.41,3.32,1.58,6994
3.35,3.41,3.32,1.58,6995
3.35,3.41,3.32,1.58,6996
3.35,3.41,3.32,1.58,6997
3.35,3.41,3.32,1.58,6998
3.35,3.41,3.32,1.57,6999
3.35,3.41,3.32,1.58,7000
3.35,3.41,3.32,1.58,7001
3.35,3.41,3.32,1.58,7002
3.35,3.41,3.32,1.58,7003
3.35,3.41,3.32,1.58,7004
